,year,genre,name,rating,budget,PF
113,2005.8524590163934,comedy,15,5.344426229508197,1324467213.1147542,0.7637704918032787
114,2005.8688524590164,comedy,15,5.353934426229507,1320081967.2131147,0.7655737704918033
115,2005.8852459016393,comedy,15,5.363442622950819,1315696721.3114755,0.7673770491803279
116,2005.9016393442623,comedy,15,5.3729508196721305,1311311475.409836,0.7691803278688525
117,2005.9180327868853,comedy,15,5.382459016393442,1306926229.5081968,0.7709836065573771
118,2005.9344262295083,comedy,15,5.391967213114754,1302540983.6065574,0.7727868852459017
119,2005.950819672131,comedy,15,5.401475409836065,1298155737.704918,0.7745901639344263
120,2005.967213114754,comedy,15,5.410983606557377,1293770491.8032787,0.7763934426229508
121,2005.983606557377,comedy,15,5.420491803278688,1289385245.9016395,0.7781967213114754
122,2005,drama,24,6.33,1564000000,0.13
123,2005.016393442623,drama,24,6.315737704918033,1572434426.2295082,0.12639344262295082
124,2005.032786885246,drama,24,6.3014754098360655,1580868852.4590163,0.12278688524590164
125,2005.049180327869,drama,24,6.287213114754098,1589303278.6885245,0.11918032786885246
126,2005.0655737704917,drama,24,6.272950819672131,1597737704.918033,0.11557377049180328
127,2005.0819672131147,drama,24,6.258688524590164,1606172131.147541,0.1119672131147541
128,2005.0983606557377,drama,24,6.244426229508197,1614606557.3770492,0.10836065573770493
129,2005.1147540983607,drama,24,6.23016393442623,1623040983.6065574,0.10475409836065575
130,2005.1311475409836,drama,24,6.2159016393442625,1631475409.8360655,0.10114754098360657
131,2005.1475409836066,drama,24,6.201639344262295,1639909836.0655737,0.09754098360655739
132,2005.1639344262296,drama,24,6.187377049180328,1648344262.295082,0.0939344262295082
133,2005.1803278688524,drama,24,6.173114754098361,1656778688.5245903,0.09032786885245903
134,2005.1967213114754,drama,24,6.158852459016393,1665213114.7540984,0.08672131147540985
135,2005.2131147540983,drama,24,6.144590163934426,1673647540.9836066,0.08311475409836067
136,2005.2295081967213,drama,24,6.130327868852459,1682081967.2131147,0.07950819672131149
137,2005.2459016393443,drama,24,6.116065573770491,1690516393.442623,0.0759016393442623
138,2005.2622950819673,drama,24,6.101803278688525,1698950819.672131,0.07229508196721313
139,2005.27868852459,drama,24,6.087540983606558,1707385245.9016395,0.06868852459016395
140,2005.295081967213,drama,24,6.07327868852459,1715819672.1311476,0.06508196721311475
141,2005.311475409836,drama,24,6.059016393442623,1724254098.3606558,0.06147540983606557
142,2005.327868852459,drama,24,6.044754098360656,1732688524.590164,0.05786885245901639
143,2005.344262295082,drama,24,6.0304918032786885,1741122950.819672,0.05426229508196721
144,2005.360655737705,drama,24,6.016229508196721,1749557377.0491803,0.05065573770491803
145,2005.377049180328,drama,24,6.001967213114754,1757991803.2786884,0.04704918032786885
146,2005.3934426229507,drama,24,5.987704918032787,1766426229.5081968,0.04344262295081967
147,2005.4098360655737,drama,24,5.973442622950819,1774860655.737705,0.03983606557377049
148,2005.4262295081967,drama,24,5.959180327868853,1783295081.9672132,0.03622950819672131
149,2005.4426229508197,drama,24,5.944918032786886,1791729508.1967213,0.032622950819672134
150,2005.4590163934427,drama,24,5.930655737704918,1800163934.4262295,0.029016393442622954
151,2005.4754098360656,drama,24,5.916393442622951,1808598360.6557376,0.025409836065573774
152,2005.4918032786886,drama,24,5.902131147540984,1817032786.8852458,0.021803278688524594
153,2005.5081967213114,drama,24,5.887868852459016,1825467213.1147542,0.018196721311475414
154,2005.5245901639344,drama,24,5.873606557377049,1833901639.3442624,0.014590163934426234
155,2005.5409836065573,drama,24,5.859344262295082,1842336065.5737705,0.010983606557377054
156,2005.5573770491803,drama,24,5.8450819672131145,1850770491.8032787,0.007377049180327874
157,2005.5737704918033,drama,24,5.830819672131147,1859204918.0327868,0.0037704918032786805
158,2005.5901639344263,drama,24,5.816557377049181,1867639344.262295,0.0001639344262295006
159,2005.6065573770493,drama,24,5.802295081967213,1876073770.4918032,-0.0034426229508196793
160,2005.622950819672,drama,24,5.788032786885246,1884508196.7213116,-0.007049180327868859
161,2005.639344262295,drama,24,5.773770491803279,1892942622.9508197,-0.010655737704918039
162,2005.655737704918,drama,24,5.7595081967213115,1901377049.180328,-0.014262295081967219
163,2005.672131147541,drama,24,5.745245901639344,1909811475.409836,-0.0178688524590164
164,2005.688524590164,drama,24,5.730983606557377,1918245901.6393442,-0.02147540983606558
165,2005.704918032787,drama,24,5.71672131147541,1926680327.8688526,-0.02508196721311476
166,2005.72131147541,drama,24,5.702459016393442,1935114754.0983605,-0.02868852459016394
167,2005.7377049180327,drama,24,5.688196721311475,1943549180.327869,-0.03229508196721312
168,2005.7540983606557,drama,24,5.673934426229508,1951983606.557377,-0.0359016393442623
169,2005.7704918032787,drama,24,5.659672131147541,1960418032.7868853,-0.03950819672131148
170,2005.7868852459017,drama,24,5.645409836065574,1968852459.0163934,-0.04311475409836066
171,2005.8032786885246,drama,24,5.631147540983607,1977286885.2459016,-0.04672131147540984
172,2005.8196721311476,drama,24,5.616885245901639,1985721311.47541,-0.05032786885245902
173,2005.8360655737704,drama,24,5.602622950819672,1994155737.704918,-0.0539344262295082
174,2005.8524590163934,drama,24,5.588360655737705,2002590163.9344263,-0.05754098360655738
175,2005.8688524590164,drama,24,5.5740983606557375,2011024590.1639345,-0.06114754098360656
176,2005.8852459016393,drama,24,5.55983606557377,2019459016.3934426,-0.06475409836065574
177,2005.9016393442623,drama,24,5.545573770491803,2027893442.6229508,-0.06836065573770492
178,2005.9180327868853,drama,24,5.5313114754098365,2036327868.852459,-0.0719672131147541
179,2005.9344262295083,drama,24,5.517049180327869,2044762295.0819674,-0.07557377049180328
180,2005.950819672131,drama,24,5.502786885245902,2053196721.3114753,-0.07918032786885246
181,2005.967213114754,drama,24,5.488524590163935,2061631147.5409837,-0.08278688524590164
182,2005.983606557377,drama,24,5.474262295081967,2070065573.7704918,-0.08639344262295082
183,2005,love_story,5,4.9,270000000,-0.38
184,2005.016393442623,love_story,5,4.903934426229508,281639344.26229507,-0.3763934426229508
185,2005.032786885246,love_story,5,4.907868852459017,293278688.52459013,-0.37278688524590164
186,2005.049180327869,love_story,5,4.911803278688525,304918032.78688526,-0.36918032786885246
187,2005.0655737704917,love_story,5,4.915737704918033,316557377.0491803,-0.3655737704918033
188,2005.0819672131147,love_story,5,4.919672131147541,328196721.3114754,-0.3619672131147541
189,2005.0983606557377,love_story,5,4.92360655737705,339836065.5737705,-0.3583606557377049
190,2005.1147540983607,love_story,5,4.927540983606558,351475409.8360656,-0.35475409836065575
191,2005.1311475409836,love_story,5,4.931475409836066,363114754.09836066,-0.35114754098360657
192,2005.1475409836066,love_story,5,4.935409836065574,374754098.3606557,-0.3475409836065574
193,2005.1639344262296,love_story,5,4.939344262295082,386393442.6229508,-0.3439344262295082
194,2005.1803278688524,love_story,5,4.9432786885245905,398032786.8852459,-0.340327868852459
195,2005.1967213114754,love_story,5,4.947213114754098,409672131.147541,-0.33672131147540985
196,2005.2131147540983,love_story,5,4.951147540983607,421311475.40983605,-0.33311475409836067
197,2005.2295081967213,love_story,5,4.955081967213115,432950819.6721312,-0.3295081967213115
198,2005.2459016393443,love_story,5,4.9590163934426235,444590163.93442625,-0.3259016393442623
199,2005.2622950819673,love_story,5,4.962950819672131,456229508.1967213,-0.3222950819672131
200,2005.27868852459,love_story,5,4.96688524590164,467868852.4590164,-0.31868852459016395
201,2005.295081967213,love_story,5,4.970819672131148,479508196.72131145,-0.31508196721311477
202,2005.311475409836,love_story,5,4.9747540983606555,491147540.9836066,-0.3114754098360656
203,2005.327868852459,love_story,5,4.978688524590164,502786885.24590164,-0.3078688524590164
204,2005.344262295082,love_story,5,4.982622950819672,514426229.5081967,-0.3042622950819672
205,2005.360655737705,love_story,5,4.986557377049181,526065573.77049184,-0.30065573770491805
206,2005.377049180328,love_story,5,4.9904918032786885,537704918.0327868,-0.29704918032786887
207,2005.3934426229507,love_story,5,4.994426229508197,549344262.295082,-0.2934426229508197
208,2005.4098360655737,love_story,5,4.998360655737705,560983606.5573771,-0.2898360655737705
209,2005.4262295081967,love_story,5,5.002295081967214,572622950.8196721,-0.2862295081967213
210,2005.4426229508197,love_story,5,5.006229508196721,584262295.0819672,-0.28262295081967215
211,2005.4590163934427,love_story,5,5.010163934426229,595901639.3442624,-0.27901639344262297
212,2005.4754098360656,love_story,5,5.014098360655738,607540983.6065574,-0.2754098360655738
213,2005.4918032786886,love_story,5,5.018032786885246,619180327.8688525,-0.2718032786885246
214,2005.5081967213114,love_story,5,5.021967213114754,630819672.1311476,-0.26819672131147543
215,2005.5245901639344,love_story,5,5.025901639344262,642459016.3934426,-0.26459016393442625
216,2005.5409836065573,love_story,5,5.029836065573771,654098360.6557376,-0.26098360655737707
217,2005.5573770491803,love_story,5,5.033770491803279,665737704.9180328,-0.2573770491803279
218,2005.5737704918033,love_story,5,5.037704918032786,677377049.1803279,-0.2537704918032787
219,2005.5901639344263,love_story,5,5.041639344262295,689016393.4426229,-0.25016393442622953
220,2005.6065573770493,love_story,5,5.045573770491803,700655737.704918,-0.24655737704918032
221,2005.622950819672,love_story,5,5.049508196721312,712295081.9672132,-0.24295081967213114
222,2005.639344262295,love_story,5,5.053442622950819,723934426.2295082,-0.23934426229508196
223,2005.655737704918,love_story,5,5.057377049180328,735573770.4918033,-0.23573770491803278
224,2005.672131147541,love_story,5,5.061311475409836,747213114.7540984,-0.2321311475409836
225,2005.688524590164,love_story,5,5.0652459016393445,758852459.0163934,-0.22852459016393442
226,2005.704918032787,love_story,5,5.069180327868852,770491803.2786885,-0.22491803278688524
227,2005.72131147541,love_story,5,5.07311475409836,782131147.5409837,-0.22131147540983606
228,2005.7377049180327,love_story,5,5.077049180327869,793770491.8032787,-0.21770491803278688
229,2005.7540983606557,love_story,5,5.080983606557377,805409836.0655738,-0.2140983606557377
230,2005.7704918032787,love_story,5,5.084918032786885,817049180.3278688,-0.21049180327868852
231,2005.7868852459017,love_story,5,5.088852459016393,828688524.590164,-0.20688524590163934
232,2005.8032786885246,love_story,5,5.092786885245902,840327868.8524591,-0.20327868852459016
233,2005.8196721311476,love_story,5,5.0967213114754095,851967213.1147541,-0.19967213114754098
234,2005.8360655737704,love_story,5,5.100655737704918,863606557.3770492,-0.1960655737704918
235,2005.8524590163934,love_story,5,5.104590163934426,875245901.6393442,-0.19245901639344262
236,2005.8688524590164,love_story,5,5.108524590163934,886885245.9016393,-0.18885245901639344
237,2005.8852459016393,love_story,5,5.1124590163934425,898524590.1639345,-0.18524590163934426
238,2005.9016393442623,love_story,5,5.11639344262295,910163934.4262295,-0.18163934426229508
239,2005.9180327868853,love_story,5,5.120327868852459,921803278.6885246,-0.1780327868852459
240,2005.9344262295083,love_story,5,5.124262295081967,933442622.9508197,-0.17442622950819672
241,2005.950819672131,love_story,5,5.128196721311475,945081967.2131147,-0.17081967213114754
242,2005.967213114754,love_story,5,5.132131147540983,956721311.4754099,-0.16721311475409836
243,2005.983606557377,love_story,5,5.136065573770492,968360655.737705,-0.16360655737704918
244,2005,rom__com,4,5.78,237500000,0.76
245,2005.016393442623,rom__com,4,5.752459016393443,237213114.75409836,0.7475409836065574
246,2005.032786885246,rom__com,4,5.724918032786886,236926229.5081967,0.7350819672131148
247,2005.049180327869,rom__com,4,5.697377049180328,236639344.26229507,0.7226229508196721
