year,genre,name,rating,budget,PF
2010.45454545455,thriller,11,5.49636363636364,2407500000,-0.103636363636364
2010.54545454545,thriller,11,5.59363636363636,2347500000,-0.016363636363637
2010.63636363636,thriller,11,5.69090909090909,2287500000,0.070909090909091
2010.72727272727,thriller,11,5.78818181818182,2227500000,0.158181818181818
2010.81818181818,thriller,11,5.88545454545455,2167500000,0.245454545454545
2010.90909090909,thriller,11,5.98272727272727,2107500000,0.332727272727273
2011,action,5,5.48,3370000000,0.82
2011.09090909091,action,5,5.45272727272727,3443181818.18182,0.805454545454545
2011.18181818182,action,5,5.42545454545455,3516363636.36364,0.790909090909091
2011.27272727273,action,5,5.39818181818182,3589545454.54545,0.776363636363636
2011.36363636364,action,5,5.37090909090909,3662727272.72727,0.761818181818182
2011.45454545455,action,5,5.34363636363636,3735909090.90909,0.747272727272727
2011.54545454545,action,5,5.31636363636364,3809090909.09091,0.732727272727273
2011.63636363636,action,5,5.28909090909091,3882272727.27273,0.718181818181818
2011.72727272727,action,5,5.26181818181818,3955454545.45455,0.703636363636364
2011.81818181818,action,5,5.23454545454545,4028636363.63636,0.689090909090909
2011.90909090909,action,5,5.20727272727273,4101818181.81818,0.674545454545455
2011,comedy,22,4.62,3922500000,-0.1
2011.09090909091,comedy,22,4.65272727272727,3918409090.90909,-0.080909090909091
2011.18181818182,comedy,22,4.68545454545455,3914318181.81818,-0.061818181818182
2011.27272727273,comedy,22,4.71818181818182,3910227272.72727,-0.042727272727273
2011.36363636364,comedy,22,4.75090909090909,3906136363.63636,-0.023636363636364
2011.45454545455,comedy,22,4.78363636363636,3902045454.54545,-0.004545454545455
2011.54545454545,comedy,22,4.81636363636364,3897954545.45455,0.014545454545455
2011.63636363636,comedy,22,4.84909090909091,3893863636.36364,0.033636363636364
2011.72727272727,comedy,22,4.88181818181818,3889772727.27273,0.052727272727273
2011.81818181818,comedy,22,4.91454545454546,3885681818.18182,0.071818181818182
2011.90909090909,comedy,22,4.94727272727273,3881590909.09091,0.090909090909091
2011,drama,34,5.72,4430000000,-0.48
2011.09090909091,drama,34,5.74909090909091,4229590909.09091,-0.47
2011.18181818182,drama,34,5.77818181818182,4029181818.18182,-0.46
2011.27272727273,drama,34,5.80727272727273,3828772727.27273,-0.45
2011.36363636364,drama,34,5.83636363636364,3628363636.36364,-0.44
2011.45454545455,drama,34,5.86545454545455,3427954545.45455,-0.43
2011.54545454545,drama,34,5.89454545454545,3227545454.54545,-0.42
2011.63636363636,drama,34,5.92363636363636,3027136363.63636,-0.41
2011.72727272727,drama,34,5.95272727272727,2826727272.72727,-0.4
2011.81818181818,drama,34,5.98181818181818,2626318181.81818,-0.39
2011.90909090909,drama,34,6.01090909090909,2425909090.90909,-0.38
2011,love_story,8,5.51,935000000,-0.47
2011.09090909091,love_story,8,5.49818181818182,1053181818.18182,-0.428181818181818
2011.18181818182,love_story,8,5.48636363636364,1171363636.36364,-0.386363636363636
2011.27272727273,love_story,8,5.47454545454545,1289545454.54545,-0.344545454545454
2011.36363636364,love_story,8,5.46272727272727,1407727272.72727,-0.302727272727273
2011.45454545455,love_story,8,5.45090909090909,1525909090.90909,-0.260909090909091
2011.54545454545,love_story,8,5.43909090909091,1644090909.09091,-0.219090909090909
2011.63636363636,love_story,8,5.42727272727273,1762272727.27273,-0.177272727272727
2011.72727272727,love_story,8,5.41545454545455,1880454545.45455,-0.135454545454545
2011.81818181818,love_story,8,5.40363636363636,1998636363.63636,-0.093636363636364
2011.90909090909,love_story,8,5.39181818181818,2116818181.81818,-0.051818181818182
2011,rom__com,4,6.43,537500000,0.36
2011.09090909091,rom__com,4,6.31454545454545,635000000,0.371818181818182
2011.18181818182,rom__com,4,6.19909090909091,732500000,0.383636363636364
2011.27272727273,rom__com,4,6.08363636363636,830000000,0.395454545454546
2011.36363636364,rom__com,4,5.96818181818182,927500000,0.407272727272727
2011.45454545455,rom__com,4,5.85272727272727,1025000000,0.419090909090909
2011.54545454545,rom__com,4,5.73727272727273,1122500000,0.430909090909091
2011.63636363636,rom__com,4,5.62181818181818,1220000000,0.442727272727273
2011.72727272727,rom__com,4,5.50636363636364,1317500000,0.454545454545455
2011.81818181818,rom__com,4,5.39090909090909,1415000000,0.466363636363636
2011.90909090909,rom__com,4,5.27545454545455,1512500000,0.478181818181818
2011,thriller,12,6.08,2047500000,0.42
2011.09090909091,thriller,12,6.01545454545455,2146818181.81818,0.438181818181818
2011.18181818182,thriller,12,5.95090909090909,2246136363.63636,0.456363636363636
2011.27272727273,thriller,12,5.88636363636364,2345454545.45455,0.474545454545455
2011.36363636364,thriller,12,5.82181818181818,2444772727.27273,0.492727272727273
2011.45454545455,thriller,12,5.75727272727273,2544090909.09091,0.510909090909091
2011.54545454545,thriller,12,5.69272727272727,2643409090.90909,0.529090909090909
2011.63636363636,thriller,12,5.62818181818182,2742727272.72727,0.547272727272727
2011.72727272727,thriller,12,5.56363636363636,2842045454.54545,0.565454545454545
2011.81818181818,thriller,12,5.49909090909091,2941363636.36364,0.583636363636364
2011.90909090909,thriller,12,5.43454545454546,3040681818.18182,0.601818181818182
2012,action,8,5.18,4175000000,0.66
2012.09090909091,action,8,5.17545454545455,4355454545.45454,0.631818181818182
2012.18181818182,action,8,5.17090909090909,4535909090.90909,0.603636363636364
2012.27272727273,action,8,5.16636363636364,4716363636.36364,0.575454545454545
2012.36363636364,action,8,5.16181818181818,4896818181.81818,0.547272727272727
2012.45454545455,action,8,5.15727272727273,5077272727.27273,0.519090909090909
2012.54545454545,action,8,5.15272727272727,5257727272.72727,0.490909090909091
2012.63636363636,action,8,5.14818181818182,5438181818.18182,0.462727272727273
2012.72727272727,action,8,5.14363636363636,5618636363.63636,0.434545454545455
2012.81818181818,action,8,5.13909090909091,5799090909.09091,0.406363636363636
2012.90909090909,action,8,5.13454545454546,5979545454.54546,0.378181818181818
2012,comedy,19,4.98,3877500000,0.11
2012.09090909091,comedy,19,5.02181818181818,3841136363.63636,0.123636363636364
2012.18181818182,comedy,19,5.06363636363636,3804772727.27273,0.137272727272727
2012.27272727273,comedy,19,5.10545454545455,3768409090.90909,0.150909090909091
2012.36363636364,comedy,19,5.14727272727273,3732045454.54545,0.164545454545455
2012.45454545455,comedy,19,5.18909090909091,3695681818.18182,0.178181818181818
2012.54545454545,comedy,19,5.23090909090909,3659318181.81818,0.191818181818182
2012.63636363636,comedy,19,5.27272727272727,3622954545.45455,0.205454545454545
2012.72727272727,comedy,19,5.31454545454546,3586590909.09091,0.219090909090909
2012.81818181818,comedy,19,5.35636363636364,3550227272.72727,0.232727272727273
2012.90909090909,comedy,19,5.39818181818182,3513863636.36364,0.246363636363636
2012,drama,25,6.04,2225500000,-0.37
2012.09090909091,drama,25,6.04181818181818,2396681818.18182,-0.362727272727273
2012.18181818182,drama,25,6.04363636363636,2567863636.36364,-0.355454545454546
2012.27272727273,drama,25,6.04545454545455,2739045454.54545,-0.348181818181818
2012.36363636364,drama,25,6.04727272727273,2910227272.72727,-0.340909090909091
2012.45454545455,drama,25,6.04909090909091,3081409090.90909,-0.333636363636364
2012.54545454545,drama,25,6.05090909090909,3252590909.09091,-0.326363636363636
2012.63636363636,drama,25,6.05272727272727,3423772727.27273,-0.319090909090909
2012.72727272727,drama,25,6.05454545454546,3594954545.45455,-0.311818181818182
2012.81818181818,drama,25,6.05636363636364,3766136363.63636,-0.304545454545454
2012.90909090909,drama,25,6.05818181818182,3937318181.81818,-0.297272727272727
2012,love_story,12,5.38,2235000000,-0.01
2012.09090909091,love_story,12,5.41,2258181818.18182,0.072727272727273
2012.18181818182,love_story,12,5.44,2281363636.36364,0.155454545454545
2012.27272727273,love_story,12,5.47,2304545454.54545,0.238181818181818
2012.36363636364,love_story,12,5.5,2327727272.72727,0.320909090909091
2012.45454545455,love_story,12,5.53,2350909090.90909,0.403636363636364
2012.54545454545,love_story,12,5.56,2374090909.09091,0.486363636363636
2012.63636363636,love_story,12,5.59,2397272727.27273,0.569090909090909
2012.72727272727,love_story,12,5.62,2420454545.45455,0.651818181818182
2012.81818181818,love_story,12,5.65,2443636363.63636,0.734545454545455
2012.90909090909,love_story,12,5.68,2466818181.81818,0.817272727272727
2012,rom__com,5,5.16,1610000000,0.49
2012.09090909091,rom__com,5,5.20272727272727,1513636363.63636,0.475454545454546
2012.18181818182,rom__com,5,5.24545454545455,1417272727.27273,0.460909090909091
2012.27272727273,rom__com,5,5.28818181818182,1320909090.90909,0.446363636363636
2012.36363636364,rom__com,5,5.33090909090909,1224545454.54545,0.431818181818182
2012.45454545455,rom__com,5,5.37363636363636,1128181818.18182,0.417272727272727
2012.54545454545,rom__com,5,5.41636363636364,1031818181.81818,0.402727272727273
2012.63636363636,rom__com,5,5.45909090909091,935454545.454546,0.388181818181818
2012.72727272727,rom__com,5,5.50181818181818,839090909.090909,0.373636363636364
2012.81818181818,rom__com,5,5.54454545454546,742727272.727273,0.359090909090909
